call_id,rsrp_min,rsrp_max,rsrp_mean,rsrp_std,rsrp_last,rsrp_slope_last5,rsrp_slope_all,rsrp_time_below_minus110,rsrq_min,rsrq_mean,rsrq_std,rsrq_slope_last5,sinr_min,sinr_mean,sinr_time_below_0,rain_mean,rain_max,tower_load_mean,tower_load_max,tower_load_high,speed_kmph_mean,speed_kmph_max,call_duration_sec,start_hour,date,time,band_5G_n78,band_LTE_B20,band_LTE_B3,is_drop
552,-77.8,-67.8,-71.99246575342465,2.1226231532100126,-71.1,0.8200000000000093,0.0054815728842316,0,-15.2,-7.841780821917808,2.7352553142966904,1.3900000000000026,3.1,17.43013698630137,0,4.2,4.2,83.0,83,146,7.6,7.6,145,13,2023-11-15,13:33:20,1,0,0,0
553,-89.2,-78.9,-83.78235294117647,2.2346688577733795,-85.5,0.2700000000000145,-0.0495388773600379,0,-18.8,-9.224509803921569,3.0588108824761315,-1.3899999999999997,7.1,15.659803921568628,0,0.0,0.0,50.0,50,0,9.7,9.7,101,13,2023-11-15,13:35:00,1,0,0,0
554,-115.0,-73.1,-79.7364406779661,8.125802159000672,-105.0,-0.0999999999999845,-0.0970915093547192,4,-16.7,-8.75508474576271,3.061774175844437,-0.2099999999999981,5.8,16.133898305084745,0,3.2,3.2,68.0,68,0,1.4,1.4,117,13,2023-11-15,13:36:40,1,0,0,0
555,-81.8,-70.6,-75.38105263157894,2.388994925176613,-73.0,0.7100000000000067,-0.0545072788353862,0,-14.9,-8.377894736842105,2.981902111332253,0.6800000000000004,4.9,16.17157894736842,0,0.0,0.0,40.0,40,0,47.6,47.6,94,13,2023-11-15,13:38:20,0,0,1,0
556,-84.1,-67.3,-76.41811023622047,3.540881813827964,-84.1,-0.2899999999999907,-0.0740040307461565,0,-15.9,-8.441732283464566,3.017552907043496,1.270000000000001,2.5,15.85984251968504,0,0.0,0.0,18.0,18,0,0.9,0.9,126,13,2023-11-15,13:40:00,1,0,0,0
557,-115.0,-73.9,-79.85408805031446,6.800602562081389,-101.0,2.699999999999999,-0.0187022331024598,1,-17.7,-9.442767295597484,2.998384778668169,0.1200000000000023,2.7,16.274842767295596,0,0.0,0.0,34.0,34,0,9.8,9.8,158,13,2023-11-15,13:41:40,1,0,0,0
558,-75.4,-56.4,-64.29649122807018,4.825107422959013,-64.0,-0.0599999999999919,0.0544021982895215,0,-15.2,-7.237719298245614,2.758787014015549,-1.11,5.8,17.762719298245614,0,0.0,0.0,62.0,62,0,1.8,1.8,227,13,2023-11-15,13:43:20,0,0,1,0
559,-94.0,-78.8,-87.05073529411764,3.777163276627148,-86.2,-0.5199999999999959,-0.0250047707647534,0,-20.0,-9.891176470588237,2.93579368001064,-1.24,4.9,14.914705882352942,0,0.5,0.5,36.0,36,0,1.6,1.6,135,13,2023-11-15,13:45:00,1,0,0,0
560,-96.2,-75.5,-85.65116279069767,5.058202004675598,-86.8,-0.0199999999999868,-0.0386878456374218,0,-18.9,-9.328837209302328,3.0545516896554927,0.170000000000001,4.2,15.604651162790695,0,0.0,0.0,74.0,74,0,3.8,3.8,214,13,2023-11-15,13:46:40,0,1,0,0
561,-82.1,-64.0,-74.41125541125541,4.631522773311037,-81.5,-0.4699999999999965,-0.0578984209194105,0,-15.3,-8.068398268398267,2.767968417889151,-0.219999999999999,1.8,16.822077922077924,0,0.0,0.0,47.0,47,0,0.2,0.2,230,13,2023-11-15,13:48:20,1,0,0,0
562,-81.9,-68.7,-75.37924528301886,3.710642843615259,-72.1,-0.369999999999987,0.0074671602579413,0,-16.6,-8.941509433962265,3.058404107025829,1.8400000000000007,5.4,16.754088050314465,0,0.0,0.0,57.0,57,0,112.0,112.0,158,13,2023-11-15,13:50:00,0,1,0,0
563,-86.4,-66.2,-78.0980487804878,4.469931799449104,-67.2,0.0100000000000064,0.0636046301068381,0,-17.4,-9.000975609756098,3.0322286866636112,-0.1499999999999993,7.0,16.885853658536586,0,0.0,0.0,28.0,28,0,4.6,4.6,204,13,2023-11-15,13:51:40,0,0,1,0
564,-69.3,-60.7,-65.1952380952381,2.2643334486607976,-67.3,-0.1699999999999951,0.0612210185278926,0,-15.5,-7.639285714285715,2.6555247187404696,-0.3299999999999987,8.9,17.886904761904763,0,6.1,6.1,66.0,66,0,1.3,1.3,83,13,2023-11-15,13:53:20,1,0,0,0
565,-95.8,-77.7,-86.56935483870967,4.1986969166317945,-88.2,-0.2799999999999864,-0.065501447626685,0,-16.1,-9.503763440860215,2.920761993867074,0.5900000000000004,3.2,15.382258064516128,0,0.0,0.0,65.0,65,0,7.3,7.3,185,13,2023-11-15,13:55:00,0,1,0,0
566,-86.4,-78.1,-82.39191176470588,2.174568672329173,-80.1,-0.3599999999999909,0.0363577596488716,0,-16.2,-9.242647058823527,2.936176207068344,-0.4399999999999998,6.1,16.136764705882353,0,0.0,0.0,61.0,61,0,34.2,34.2,135,13,2023-11-15,13:56:40,0,0,1,0
567,-76.2,-64.8,-70.68945147679325,2.837239966948649,-66.6,0.5900000000000074,-0.0001776767347142,0,-16.6,-8.229535864978903,2.806811666788213,-0.7699999999999998,5.8,17.558649789029534,0,0.0,0.0,49.0,49,0,4.2,4.2,236,13,2023-11-15,13:58:20,1,0,0,0
568,-78.3,-61.3,-68.527,4.090290424600161,-76.7,-0.2399999999999889,-0.1019267926792676,0,-15.0,-7.649,2.947229310057262,-1.4699999999999998,4.9,17.516,0,2.1,2.1,66.0,66,0,8.2,8.2,99,14,2023-11-15,14:00:00,0,1,0,0
569,-125.0,-79.4,-97.88125,14.921269773939038,-125.0,-3.7399999999999856,-3.0316176470588245,4,-13.7,-9.8125,2.3511344779347128,-0.1999999999999988,9.1,15.50625,0,0.0,0.0,100.0,100,16,3.5,3.5,15,14,2023-11-15,14:01:40,1,0,0,1
570,-77.1,-69.4,-71.78873239436619,1.5724911351805175,-71.2,-0.2199999999999944,0.0599731723675397,0,-16.5,-8.195774647887324,2.940915145213832,0.2100000000000017,8.3,17.633802816901408,0,1.4,1.4,76.0,76,0,1.0,1.0,70,14,2023-11-15,14:03:20,0,0,1,0
571,-115.0,-69.2,-76.69587628865979,10.971401436668703,-110.0,0.5000000000000163,-0.1858812855038921,7,-15.2,-8.382474226804124,3.069032499192481,-0.5299999999999996,3.0,16.573195876288658,0,0.0,0.0,33.0,33,0,3.0,3.0,96,14,2023-11-15,14:05:00,1,0,0,0
572,-115.0,-81.9,-87.5364705882353,8.02983791360496,-113.0,-2.199999999999984,-0.1972698846980647,6,-17.4,-9.250588235294115,3.375352663388064,0.8599999999999999,6.8,15.815294117647058,0,2.0,2.0,63.0,63,0,8.8,8.8,84,14,2023-11-15,14:06:40,0,1,0,0
573,-115.0,-62.0,-73.79067357512953,9.863865878283548,-103.0,1.1000000000000094,-0.1418700924095936,3,-18.4,-8.119170984455959,2.8587394032720748,0.7200000000000016,7.6,17.088082901554404,0,0.0,0.0,70.0,70,0,1.6999999999999995,1.7,192,14,2023-11-15,14:08:20,1,0,0,0
574,-115.0,-71.1,-79.60840707964601,6.63681115749243,-101.0,0.8000000000000145,-0.0559543097734983,3,-16.9,-8.784513274336282,3.1842918601997083,0.1599999999999996,5.7,16.335398230088497,0,0.0,0.0,39.0,39,0,0.1,0.1,225,14,2023-11-15,14:10:00,0,1,0,0
575,-91.3,-72.5,-82.93162393162393,5.25611272298057,-89.5,0.0100000000000086,-0.0718652084226007,0,-18.0,-9.416666666666666,3.158668840065656,1.4000000000000008,1.8,15.9991452991453,0,0.6,0.6,36.0,36,0,0.6,0.6,233,14,2023-11-15,14:11:40,0,0,1,0
576,-125.0,-76.6,-95.22075471698112,15.495140162328893,-125.0,-0.9999999999999978,-0.9311240122560874,15,-18.4,-10.271698113207549,2.8781255490931104,0.6000000000000015,7.7,14.98490566037736,0,3.2999999999999994,3.3,55.0,55,0,3.5,3.5,52,14,2023-11-15,14:13:20,0,0,1,1
577,-125.0,-86.1,-103.915625,10.325418350502954,-125.0,-2.499999999999989,-1.0912939882697943,9,-19.1,-11.934375,3.194209415539717,0.3300000000000021,3.3,14.221875,0,0.0,0.0,53.0,53,0,75.9,75.9,31,14,2023-11-15,14:15:00,0,1,0,1
578,-114.0,-77.6,-83.83058823529412,8.25724823772325,-103.0,1.1000000000000174,-0.16766464725425,3,-17.3,-9.045882352941176,3.1249972549007548,1.1299999999999997,6.8,15.514117647058823,0,0.0,0.0,52.0,52,0,9.9,9.9,84,14,2023-11-15,14:16:40,0,0,1,0
579,-128.0,-71.1,-92.5,19.1292655373906,-125.0,0.7400000000000188,-0.7926862611073139,22,-18.5,-10.2,3.652031398185584,0.5700000000000037,3.3,15.79736842105263,0,0.0,0.0,82.0,82,76,107.4,107.4,75,14,2023-11-15,14:18:20,0,0,1,1
580,-115.0,-78.9,-86.10526315789474,7.477446492421896,-103.0,3.10000000000002,-0.1989361702127652,3,-15.6,-9.267368421052632,2.643154228893117,1.4200000000000002,5.8,14.92736842105263,0,4.9,4.9,67.0,67,0,3.1,3.1,94,14,2023-11-15,14:20:00,1,0,0,0
581,-115.0,-80.1,-85.85490196078432,7.612725503671707,-105.0,1.8000000000000105,-0.1002391843981653,6,-17.9,-9.744117647058824,2.9358680983607948,0.7400000000000012,6.5,15.647058823529411,0,0.0,0.0,22.0,22,0,5.3,5.3,101,14,2023-11-15,14:21:40,0,0,1,0
582,-85.4,-74.1,-79.96333333333334,2.506503273330785,-85.4,-0.5399999999999909,-0.0124847474716291,0,-19.0,-9.641111111111112,2.9386043297081965,-0.4299999999999996,3.5,16.341666666666665,0,0.0,0.0,52.0,52,0,0.7,0.7,179,14,2023-11-15,14:23:20,0,0,1,0
583,-88.9,-79.7,-84.58508771929826,2.6142642226572192,-87.9,0.3200000000000188,-0.0693533950304772,0,-20.0,-9.730701754385963,3.1054085616937974,0.9200000000000028,6.3,15.180701754385964,0,0.0,0.0,41.0,41,0,9.9,9.9,113,14,2023-11-15,14:25:00,0,1,0,0
584,-115.0,-65.9,-74.16153846153846,12.90905317388358,-110.0,0.6000000000000113,-0.3841346153846154,2,-17.9,-8.923076923076923,3.4823559388171947,0.5299999999999995,7.3,16.089230769230767,0,0.0,0.0,64.0,64,0,5.0,5.0,64,14,2023-11-15,14:26:40,0,0,1,0
585,-115.0,-69.6,-81.66976744186047,9.78287903933304,-104.0,3.400000000000002,-0.3272626067267323,2,-17.4,-8.796511627906977,3.205783291432519,1.520000000000001,7.5,16.122093023255815,0,0.0,0.0,49.0,49,0,6.9,6.9,85,14,2023-11-15,14:28:20,0,1,0,0
586,-80.4,-71.4,-75.00533333333333,2.793858773604505,-79.2,-0.049999999999996,-0.0951294452347079,0,-13.4,-7.982666666666668,2.9134531073983347,-0.2599999999999987,9.9,17.13866666666667,0,0.0,0.0,64.0,64,0,38.8,38.8,74,14,2023-11-15,14:30:00,1,0,0,0
587,-113.0,-56.7,-67.99194312796209,8.974693602229156,-101.0,2.200000000000002,-0.0847194082855354,3,-15.7,-7.9056872037914685,2.915715362157491,0.5300000000000018,7.7,17.887203791469194,0,0.0,0.0,95.0,95,211,3.6,3.6,210,14,2023-11-15,14:31:40,0,0,1,0
588,-111.0,-78.8,-87.08719211822661,5.959370148918322,-101.0,2.300000000000014,-0.0882225269759664,1,-17.2,-9.92512315270936,3.021754352350047,1.3900000000000017,4.5,15.13103448275862,0,3.0,3.0,65.0,65,0,41.8,41.8,202,14,2023-11-15,14:33:20,0,1,0,0
589,-82.8,-71.0,-77.71609756097561,2.640685515246985,-82.2,-0.3099999999999938,0.0143538883704085,0,-16.9,-8.80829268292683,2.8259094514230774,-0.8900000000000003,4.0,16.31170731707317,0,2.4,2.4,52.0,52,0,50.9,50.9,204,14,2023-11-15,14:35:00,1,0,0,0
590,-114.0,-62.6,-71.63636363636364,15.461090513457316,-114.0,-0.1999999999999996,-0.6234054834054831,3,-16.6,-8.376363636363637,3.387556949712003,0.7400000000000031,9.7,18.68909090909091,0,0.0,0.0,32.0,32,0,9.4,9.4,54,14,2023-11-15,14:36:40,0,0,1,0
591,-85.0,-74.8,-80.35697674418604,2.1615104031630765,-82.6,-0.4999999999999902,-0.0681381197226285,0,-18.3,-8.794186046511628,2.855185361291351,0.4100000000000003,7.9,16.122093023255815,0,0.0,0.0,39.0,39,0,3.6,3.6,85,14,2023-11-15,14:38:20,0,0,1,0
592,-82.7,-68.5,-75.57920792079207,3.8546677374757663,-81.6,0.0400000000000089,-0.1115457192778101,0,-19.4,-8.906930693069308,2.962845167258748,-0.599999999999999,4.7,16.675247524752475,0,0.0,0.0,75.0,75,0,2.4,2.4,100,14,2023-11-15,14:40:00,1,0,0,0
593,-91.5,-79.3,-85.53039215686275,3.5772485564492125,-84.1,-0.5999999999999887,0.0380479323773244,0,-17.9,-9.538235294117646,3.092722878226695,0.2600000000000018,5.7,15.412254901960784,0,0.0,0.0,45.0,45,0,1.2,1.2,203,14,2023-11-15,14:41:40,0,0,1,0
594,-75.6,-67.6,-71.875,1.8658653457235543,-67.7,0.4000000000000072,0.0716631430584908,0,-15.3,-8.997727272727273,2.5642886167388754,-1.25,10.8,17.888636363636365,0,0.0,0.0,62.0,62,0,2.6,2.6,43,14,2023-11-15,14:43:20,1,0,0,0
595,-94.4,-81.6,-86.77891891891892,2.445145794292577,-89.7,-0.7099999999999914,-0.0280925666199159,0,-17.1,-9.609729729729729,2.9380214490797454,-1.2699999999999985,1.3,15.36162162162162,0,3.2,3.2,51.0,51,0,4.6,4.6,184,14,2023-11-15,14:45:00,0,1,0,0
596,-79.8,-69.4,-74.87847222222223,2.5063880119318864,-73.1,-0.3399999999999892,0.0007750582750582,0,-16.2,-8.475000000000001,2.831478894018588,-0.4899999999999992,7.7,17.084027777777777,0,0.0,0.0,17.0,17,0,90.8,90.8,143,14,2023-11-15,14:46:40,0,1,0,0
597,-111.0,-76.2,-82.13267326732672,7.577613198242448,-109.0,-1.599999999999993,-0.0634630168899241,2,-17.5,-9.54059405940594,2.871068728464081,-0.2699999999999983,5.1,16.472277227722774,0,0.1,0.1,16.0,16,0,54.70000000000001,54.7,100,14,2023-11-15,14:48:20,0,1,0,0
598,-115.0,-58.9,-65.9991452991453,8.737197827438337,-107.0,0.6000000000000046,-0.0475300464306036,4,-19.4,-7.485042735042735,2.9887181640730702,-1.6899999999999986,5.7,18.156837606837605,0,0.0,0.0,30.0,30,0,4.4,4.4,233,14,2023-11-15,14:50:00,1,0,0,0
599,-101.1,-80.2,-92.2648401826484,6.24072863505211,-96.2,1.1699999999999935,-0.0894948987169672,0,-19.3,-10.342009132420092,2.97751013215273,0.1200000000000002,-0.5,14.754794520547946,1,0.0,0.0,48.0,48,0,2.8,2.8,218,14,2023-11-15,14:51:40,0,0,1,0
600,-95.8,-76.8,-86.2560606060606,5.422832889746527,-94.2,0.1900000000000069,-0.270270326688237,0,-16.6,-9.75909090909091,3.0104421997045945,-0.5399999999999996,9.0,16.363636363636363,0,0.0,0.0,67.0,67,0,51.4,51.4,65,14,2023-11-15,14:53:20,1,0,0,0
601,-79.7,-76.4,-77.98125,0.8945849641395226,-79.7,-0.1699999999999898,-0.0512829912023469,0,-13.4,-9.075,3.0196133057279093,-1.0299999999999994,9.5,16.56875,0,1.2,1.2,33.0,33,0,36.0,36.0,31,14,2023-11-15,14:55:00,0,0,1,0
602,-112.0,-61.6,-79.334554973822,10.512747133880342,-108.0,-0.7999999999999917,0.0872761091209698,2,-15.9,-8.949214659685863,2.7622810770114503,0.7900000000000016,5.1,16.78743455497382,0,3.6,3.6,27.0,27,0,47.2,47.2,190,14,2023-11-15,14:56:40,1,0,0,0
603,-111.0,-73.3,-83.36,9.784124971057723,-104.0,0.1000000000000101,-0.4300376170063866,1,-17.1,-9.32,3.0787066736876194,-1.1599999999999984,5.2,16.0,0,0.0,0.0,85.0,85,70,9.0,9.0,69,14,2023-11-15,14:58:20,0,1,0,0
604,-115.0,-82.9,-90.77058823529411,7.828155429550047,-101.0,2.3000000000000145,-0.1785449167501549,5,-18.3,-10.623529411764704,2.6788675134623765,-0.4899999999999984,2.2,15.047794117647058,0,0.0,0.0,46.0,46,0,40.9,40.9,135,15,2023-11-15,15:00:00,1,0,0,0
605,-88.9,-77.1,-82.99404761904762,2.6317043444773995,-88.1,-0.6299999999999879,0.0193165941075217,0,-17.2,-9.273809523809524,3.084712364697922,-0.7499999999999998,6.7,15.91904761904762,0,0.0,0.0,47.0,47,0,1.5,1.5,83,15,2023-11-15,15:01:40,0,0,1,1
606,-89.5,-76.5,-82.53095238095239,3.6444943135569896,-87.6,0.3500000000000135,-0.0159666076004314,0,-17.9,-9.33095238095238,3.0624042291626608,-2.1361878453890146e-17,6.2,15.893809523809525,0,0.0,0.0,48.0,48,0,104.7,104.7,209,15,2023-11-15,15:03:20,0,0,1,0
607,-95.0,-78.3,-87.36462585034013,4.06090284045321,-95.0,-0.3699999999999809,-0.089815941185804,0,-17.1,-9.627891156462583,2.9111684401116453,-0.1799999999999991,6.1,15.00748299319728,0,0.0,0.0,27.0,27,0,7.899999999999999,7.9,146,15,2023-11-15,15:05:00,0,0,1,0
608,-95.4,-78.1,-88.18290598290598,3.197539037557213,-94.3,-0.2299999999999875,-0.0338767797812633,0,-18.7,-10.329914529914529,3.001966879044156,-0.8599999999999987,5.2,15.34017094017094,0,1.3,1.3,17.0,17,0,4.6,4.6,233,15,2023-11-15,15:06:40,0,0,1,0
609,-95.9,-81.3,-89.69449541284405,4.386022302859676,-83.9,-0.2699999999999956,0.0809878602539155,0,-18.9,-9.83394495412844,3.1203994338179726,0.9500000000000012,6.1,14.934862385321102,0,0.0,0.0,55.0,55,0,113.4,113.4,108,15,2023-11-15,15:08:20,1,0,0,0
610,-102.6,-69.7,-82.91923076923078,9.951764435747828,-98.2,-0.0899999999999904,-0.6927521367521356,0,-12.9,-9.253846153846151,2.4985164829123336,0.3500000000000016,11.1,17.392307692307693,0,0.4,0.4,45.0,45,0,1.0,1.0,25,15,2023-11-15,15:10:00,0,0,1,1
611,-74.5,-64.1,-67.62203389830508,2.555391042118881,-74.5,-0.2899999999999944,-0.1212390414962006,0,-13.2,-7.616949152542372,2.5199994897627342,-1.3699999999999997,4.8,17.60847457627119,0,0.3,0.3,33.0,33,0,32.0,32.0,58,15,2023-11-15,15:11:40,1,0,0,0
612,-69.7,-59.9,-65.10338983050848,2.183872399147177,-59.9,0.5700000000000051,0.0814552893045012,0,-13.6,-7.594915254237287,2.861903377294592,1.0900000000000012,9.2,18.03559322033898,0,0.0,0.0,46.0,46,0,32.1,32.1,58,15,2023-11-15,15:13:20,0,0,1,0
613,-88.8,-71.3,-78.8576923076923,4.979144096179705,-79.0,-0.4999999999999882,-0.0367027548165825,0,-17.4,-9.085897435897436,3.2051057799050064,-0.07,4.3,16.225641025641025,0,0.0,0.0,64.0,64,0,8.3,8.3,155,15,2023-11-15,15:15:00,1,0,0,0
614,-87.5,-70.6,-78.89950980392157,5.252815314099792,-76.9,0.3600000000000036,0.0706982776289658,0,-16.0,-8.897549019607842,3.048320844818456,-0.7599999999999997,7.1,16.58921568627451,0,0.0,0.0,47.0,47,0,1.5,1.5,203,15,2023-11-15,15:16:40,0,1,0,0
615,-69.8,-56.1,-62.982568807339455,2.7893095469488367,-64.8,-0.0399999999999962,0.0083296798633669,0,-14.2,-7.192660550458716,2.853495113629194,-0.7300000000000002,7.8,18.572477064220184,0,0.0,0.0,61.0,61,0,0.9000000000000001,0.9,217,15,2023-11-15,15:18:20,0,1,0,0
616,-84.2,-55.5,-68.69414225941424,8.143247911681533,-79.1,-0.0999999999999802,-0.0992084490700044,0,-17.6,-8.138912133891214,3.16176482281148,-0.6799999999999987,5.8,17.253974895397487,0,0.0,0.0,85.0,85,239,2.1,2.1,238,15,2023-11-15,15:20:00,1,0,0,0
617,-89.5,-76.3,-83.71652542372881,3.30832962342376,-87.7,0.2799999999999996,-0.0414140422793027,0,-17.3,-9.05042372881356,2.71723416764502,0.9000000000000024,5.4,15.902966101694917,0,0.1,0.1,41.0,41,0,68.6,68.6,235,15,2023-11-15,15:21:40,0,0,1,0
618,-81.1,-71.4,-76.80884353741496,2.221005732017169,-79.5,-0.4199999999999876,-0.014998979969626,0,-15.5,-8.748299319727892,2.6677514450952424,-0.3799999999999991,6.2,16.451020408163266,0,0.0,0.0,76.0,76,0,5.9,5.9,146,15,2023-11-15,15:23:20,0,0,1,0
619,-105.2,-82.3,-93.70909090909092,6.869419506631139,-100.1,-0.1399999999999887,-0.1671833991641138,0,-16.7,-10.602272727272728,3.0533042021728267,1.8800000000000023,4.4,14.162878787878787,0,0.0,0.0,54.0,54,0,3.4,3.4,131,15,2023-11-15,15:25:00,0,1,0,0
620,-71.2,-59.2,-64.3945945945946,3.068304243272725,-60.2,0.3900000000000064,0.0828967049241025,0,-16.2,-7.516216216216216,2.881068438942473,-0.4899999999999991,8.1,18.324324324324323,0,0.0,0.0,28.0,28,0,5.4,5.4,73,15,2023-11-15,15:26:40,0,0,1,0
621,-92.6,-83.5,-87.42666666666668,2.510383036212953,-92.6,-0.9199999999999964,-0.2475194660734128,0,-16.5,-10.343333333333334,2.881412887783537,-0.6199999999999999,8.1,15.133333333333333,0,0.0,0.0,51.0,51,0,0.8,0.8,29,15,2023-11-15,15:28:20,0,1,0,0
622,-111.0,-72.3,-81.40824742268042,6.677836981921431,-111.0,-0.7000000000000055,-0.0880516737682488,1,-16.4,-9.01237113402062,2.91374294946131,-0.1299999999999985,4.8,15.808247422680411,0,0.0,0.0,27.0,27,0,89.7,89.7,193,15,2023-11-15,15:30:00,0,1,0,0
623,-86.5,-82.1,-84.48936170212765,1.3529732222924873,-86.1,-0.1799999999999922,-0.052058279370952,0,-15.8,-9.582978723404254,2.843399614739842,-0.7999999999999988,9.2,15.938297872340426,0,0.0,0.0,51.0,51,0,8.6,8.6,46,15,2023-11-15,15:31:40,1,0,0,0
624,-114.0,-76.5,-86.26802030456852,6.587762513810068,-105.0,-0.0999999999999788,-0.086575377728387,2,-17.6,-9.71725888324873,3.104540223441155,1.2100000000000015,3.7,15.342639593908627,0,0.2,0.2,79.0,79,0,3.7000000000000006,3.7,196,15,2023-11-15,15:33:20,0,0,1,0
625,-87.1,-71.9,-78.72595744680851,2.980084651162777,-78.6,0.2100000000000058,0.0198013814530222,0,-17.4,-8.764255319148935,3.0267043264634714,-0.0399999999999988,5.0,16.307659574468087,0,3.2,3.2,34.0,34,0,7.6,7.6,234,15,2023-11-15,15:35:00,1,0,0,0
626,-88.8,-80.2,-83.88245614035088,2.001617453730268,-86.6,0.5200000000000093,-0.084884625356494,0,-15.8,-9.026315789473683,2.7946074549152105,-1.4299999999999995,5.6,16.091228070175436,0,0.4,0.4,38.0,38,0,3.2,3.2,56,15,2023-11-15,15:36:40,0,1,0,0
627,-76.5,-66.4,-70.27425742574258,2.0005326023510124,-76.5,-0.7199999999999969,-0.0042504368083863,0,-18.2,-8.36930693069307,2.8037026438000665,-0.4099999999999995,6.4,17.465346534653467,0,2.4,2.4,68.0,68,0,2.9,2.9,100,15,2023-11-15,15:38:20,0,1,0,0
628,-98.2,-83.0,-92.236,4.062413955132742,-96.8,-0.229999999999987,-0.0466677201854189,0,-18.7,-10.417777777777776,2.9808232989700243,-0.0499999999999989,0.9,14.217777777777778,0,0.0,0.0,71.0,71,0,1.8,1.8,224,15,2023-11-15,15:40:00,0,1,0,0
629,-75.8,-68.8,-72.36595744680851,2.336224806386557,-74.5,-0.1399999999999983,-0.1516073080481032,0,-13.8,-8.597872340425532,2.711047395998224,-1.1299999999999994,5.8,17.18723404255319,0,0.0,0.0,27.0,27,0,4.0,4.0,46,15,2023-11-15,15:41:40,0,1,0,0
630,-80.7,-68.4,-73.86195652173913,2.676550280619109,-80.7,-0.6399999999999969,-0.0781784134519056,0,-14.7,-8.404347826086957,2.7280759650519486,0.7100000000000014,8.0,17.38586956521739,0,0.0,0.0,44.0,44,0,9.2,9.2,91,15,2023-11-15,15:43:20,0,1,0,0
631,-82.5,-70.2,-76.81935483870969,3.2611392311798224,-80.2,0.0200000000000073,-0.1489964997104071,0,-14.9,-8.09032258064516,3.085646818363773,0.6900000000000003,6.9,15.96774193548387,0,0.7,0.7,60.0,60,0,0.3,0.3,61,15,2023-11-15,15:45:00,0,0,1,0
632,-86.2,-77.0,-82.0945945945946,1.967778527719097,-86.2,-0.2699999999999958,-0.0133801333801333,0,-18.6,-9.252252252252251,2.924748531438895,0.8700000000000006,6.7,15.946846846846846,0,0.0,0.0,85.0,85,111,4.7,4.7,110,15,2023-11-15,15:46:40,0,1,0,0
633,-86.9,-73.2,-79.95350318471338,3.840197789083878,-84.0,0.7500000000000127,-0.0177686539856982,0,-14.7,-8.909554140127389,2.8101871330948045,0.8800000000000012,6.9,16.56433121019108,0,0.6,0.6,31.0,31,0,3.0,3.0,156,15,2023-11-15,15:48:20,1,0,0,0
634,-114.0,-73.5,-80.52021276595744,9.073707494523903,-101.0,-0.899999999999987,-0.2099216125419934,3,-16.2,-9.30744680851064,2.946849579360439,-0.6099999999999997,7.5,15.609574468085103,0,0.0,0.0,42.0,42,0,54.39999999999999,54.4,93,15,2023-11-15,15:50:00,0,1,0,0
635,-72.4,-54.6,-61.80418604651162,4.9669873870932335,-58.6,-0.0599999999999975,0.0694526552198796,0,-17.0,-7.302325581395348,2.8496342093585065,-0.4199999999999998,7.5,18.57302325581396,0,2.0,2.0,66.0,66,0,0.5,0.5,214,15,2023-11-15,15:51:40,1,0,0,0
636,-71.1,-55.5,-63.3107476635514,3.4680197434158666,-67.5,-0.0299999999999918,-0.0311163831500192,0,-14.5,-7.5514018691588785,2.735778060006241,0.0300000000000014,7.9,18.55747663551402,0,0.0,0.0,50.0,50,0,3.3,3.3,213,15,2023-11-15,15:53:20,0,0,1,0
637,-115.0,-69.0,-79.96201117318437,7.249123029477693,-115.0,-3.5999999999999943,-0.0752444918711945,2,-16.2,-8.96927374301676,2.887731707310744,1.11,5.6,16.738547486033518,0,0.0,0.0,18.0,18,0,9.7,9.7,178,15,2023-11-15,15:55:00,0,0,1,0
638,-83.0,-65.6,-74.21896551724137,3.913444775062484,-73.0,-0.1999999999999935,-0.0212600112629712,0,-17.2,-8.050862068965516,2.793033872809084,0.780000000000001,6.4,16.952155172413793,0,0.0,0.0,27.0,27,0,1.7,1.7,231,15,2023-11-15,15:56:40,0,1,0,0
639,-93.0,-72.1,-82.94935622317597,6.608015770909772,-91.5,0.4300000000000056,-0.0859527441627484,0,-18.3,-9.409871244635193,3.0530985505241506,1.2200000000000009,1.1,15.812017167381974,0,0.0,0.0,22.0,22,0,60.9,60.9,232,15,2023-11-15,15:58:20,0,0,1,0
640,-75.9,-60.8,-68.26063829787235,4.004388450578224,-62.2,0.4700000000000047,0.0688176237613032,0,-14.8,-7.923936170212766,2.8253458330119297,0.2800000000000008,6.9,17.26382978723404,0,0.0,0.0,27.0,27,0,3.7,3.7,187,16,2023-11-15,16:00:00,0,1,0,0
641,-100.7,-68.1,-85.90792079207921,7.58451791963715,-92.1,0.5300000000000051,-0.1209833872145389,0,-18.1,-9.396039603960396,3.3628618702858915,1.4400000000000015,1.9,15.22722772277228,0,0.0,0.0,40.0,40,0,5.8,5.8,201,16,2023-11-15,16:01:40,0,0,1,0
642,-80.9,-60.5,-70.95787234042552,3.996394173988586,-64.6,-0.3399999999999892,0.0510302643623956,0,-16.2,-8.243404255319149,2.9098251457113866,1.9899999999999995,7.1,17.704255319148935,0,0.0,0.0,51.0,51,0,8.9,8.9,234,16,2023-11-15,16:03:20,1,0,0,0
643,-83.4,-78.1,-80.4265306122449,1.07524716348616,-83.4,-0.2399999999999952,-0.0306428571428579,0,-14.8,-8.799999999999999,2.7777388886166627,0.880000000000001,3.6,16.099999999999998,0,1.3,1.3,47.0,47,0,9.7,9.7,48,16,2023-11-15,16:05:00,1,0,0,0
